Date,Adj Close,Close,High,Low,Open,Volume
3/23/1992,14.21878052,20.375,20.625,20.375,0,22300
3/24/1992,14.30601406,20.5,20.75,20.5,0,47000
3/25/1992,14.48047733,20.75,21,20.75,0,30900
3/26/1992,14.21878052,20.375,20.625,20.375,0,11000
3/27/1992,14.13155365,20.25,20.625,20.25,0,16900
3/30/1992,14.30601406,20.5,20.75,20.5,0,49500
3/31/1992,14.3932476,20.625,20.75,20.625,0,29100
4/1/1992,13.95708942,20,20.25,20,0,7900
4/2/1992,14.04431534,20.125,20.25,20.125,0,26000
4/3/1992,14.21878052,20.375,20.5,20.375,0,14500
4/6/1992,14.3932476,20.625,20.875,20.625,0,111500
4/7/1992,14.13155365,20.25,20.5,20.25,0,9900
4/8/1992,14.04431534,20.125,20.375,20.125,0,12300
4/9/1992,14.3932476,20.625,20.875,20.625,0,33200
4/10/1992,14.65493584,21,21.25,21,0,15200
4/13/1992,14.56771278,20.875,21,20.875,0,15900
4/14/1992,14.74217033,21.125,21.375,21.125,0,10400
4/15/1992,15.00387478,21.5,21.625,21.5,0,30300
4/16/1992,15.09109879,21.625,21.875,21.625,0,27400
4/20/1992,14.65493584,21,21.25,21,0,21500
4/21/1992,14.74217033,21.125,21.375,21.125,0,36900
4/22/1992,14.65493584,21,21.375,21,0,27600
4/23/1992,14.74217033,21.125,21.5,21.125,0,27500
4/24/1992,14.91663456,21.375,21.625,21.375,0,17200
4/27/1992,15.17833805,21.75,22,21.75,0,12800
4/28/1992,15.44002819,22.125,22.25,22.125,0,130100
4/29/1992,15.44002819,22.125,22.25,22.125,0,88900
4/30/1992,15.52726173,22.25,22.375,22.25,0,31000
5/1/1992,15.44002819,22.125,22.25,22.125,0,57100
5/4/1992,15.52726173,22.25,22.375,22.25,0,34800
5/5/1992,15.52726173,22.25,22.5,22.25,0,63000
5/6/1992,15.70172501,22.5,22.625,22.5,0,93500
5/7/1992,15.87618828,22.75,22.875,22.75,0,97500
5/8/1992,15.61449242,22.375,22.5,22.375,0,59000
5/11/1992,15.61449242,22.375,22.625,22.375,0,27200
5/12/1992,15.78895569,22.625,22.75,22.625,0,58000
5/13/1992,15.78895569,22.625,22.875,22.625,0,51300
5/14/1992,15.70172501,22.5,22.75,22.5,0,40700
5/15/1992,15.61449242,22.375,22.625,22.375,0,23000
5/18/1992,15.78895569,22.625,22.75,22.625,0,20600
5/19/1992,15.96341991,22.875,23,22.875,0,19700
5/20/1992,15.96341991,22.875,23,22.875,0,39500
5/21/1992,15.96341991,22.875,23,22.875,0,55200
5/22/1992,15.96341991,22.875,23,22.875,0,16200
5/26/1992,15.96341991,22.875,23.125,22.875,0,8400
5/27/1992,15.96341991,22.875,23.125,22.875,0,17700
5/28/1992,15.96341991,22.875,23.125,22.875,0,19500
5/29/1992,16.3123455,23.375,23.625,23.375,0,21100
6/1/1992,16.39958,23.5,23.625,23.5,0,30400
6/2/1992,16.3123455,23.375,23.625,23.375,0,20400
6/3/1992,16.3123455,23.375,23.625,23.375,0,24200
6/4/1992,16.3123455,23.375,23.625,23.375,0,10100
6/5/1992,16.57403755,23.75,23.875,23.75,0,14200
6/8/1992,16.48681259,23.625,23.875,23.625,0,58200
6/9/1992,16.3123455,23.375,23.625,23.375,0,29000
6/10/1992,16.3123455,23.375,23.625,23.375,0,12300
6/11/1992,16.48681259,23.625,23.75,23.625,0,17100
6/12/1992,16.39958,23.5,23.625,23.5,0,19400
6/15/1992,16.05064964,23,23.25,23,23.25,8500
6/16/1992,16.3123455,23.375,23.375,23.125,23.25,17900
6/17/1992,16.13787842,23.125,23.125,22.875,23.125,13200
6/18/1992,15.96341991,22.875,23.125,22.75,22.75,15500
6/19/1992,15.96341991,22.875,22.875,22.625,22.75,16200
6/22/1992,15.70172501,22.5,22.625,22.5,22.625,51400
6/23/1992,16.05690956,22.875,22.875,22.625,22.625,13500
6/24/1992,16.05690956,22.875,22.875,22.625,22.875,16800
6/25/1992,16.1446476,23,23.125,22.75,22.875,12400
6/26/1992,16.1446476,23,23,22.875,23,7700
6/29/1992,16.23238754,23.125,23.125,22.875,23,9500
6/30/1992,16.1446476,23,23.125,22.875,23.125,10900
7/1/1992,16.1446476,23,23,22.75,23,3500
7/2/1992,16.49562073,23.5,23.5,23.25,23.25,12700
7/6/1992,16.23238754,23.125,23.5,23.125,23.5,16300
7/7/1992,16.1446476,23,23.25,23,23.125,32900
7/8/1992,16.05690956,22.875,23.125,22.875,23,14100
7/9/1992,16.40787888,23.375,23.375,23,23,16500
7/10/1992,16.49562073,23.5,23.5,23.25,23.375,6600
7/13/1992,16.84659195,24,24,23.875,23.875,12900
7/14/1992,16.67111015,23.75,24,23.75,24,122800
7/15/1992,16.84659195,24,24,23.75,23.75,32900
7/16/1992,16.75884628,23.875,24,23.75,24,9800
7/17/1992,16.75884628,23.875,23.875,23.625,23.875,7000
7/20/1992,16.1446476,23,23,22.875,23,29000
7/21/1992,16.1446476,23,23,22.875,23,5400
7/22/1992,15.53044701,22.125,22.125,21.875,22.125,60700
7/23/1992,15.53044701,22.125,22.375,22.125,22.125,11000
7/24/1992,15.53044701,22.125,22.125,22,22.125,19600
7/27/1992,15.44270992,22,22,21.75,22,85500
7/28/1992,15.53044701,22.125,22.125,21.875,22,74500
7/29/1992,15.35496807,21.875,21.875,21.5,21.875,87700
7/30/1992,15.35496807,21.875,21.875,21.625,21.875,31900
7/31/1992,15.61819267,22.25,22.25,22,22,75700
8/3/1992,15.61819267,22.25,22.25,22,22.25,25600
8/4/1992,15.88142395,22.625,22.625,22.375,22.375,22900
8/5/1992,15.79368019,22.5,22.75,22.5,22.625,21200
8/6/1992,15.79368019,22.5,22.625,22.375,22.5,40800
8/7/1992,15.61819267,22.25,22.375,22,22.375,43200
8/10/1992,15.26722145,21.75,21.875,21.625,21.875,43900
8/11/1992,15.17948246,21.625,21.875,21.625,21.75,11000
8/12/1992,15.26722145,21.75,21.875,21.625,21.625,21500
8/13/1992,15.35496807,21.875,21.875,21.625,21.75,6600
8/14/1992,15.53044701,22.125,22.125,21.875,21.875,45400
8/17/1992,15.53044701,22.125,22.125,21.875,22.125,9000
8/18/1992,15.35496807,21.875,21.875,21.5,21.875,35000
8/19/1992,15.17948246,21.625,21.875,21.625,21.875,16700
8/20/1992,15.44270992,22,22,21.75,21.75,7100
8/21/1992,15.79368019,22.5,22.75,22.375,22.375,56800
8/24/1992,15.79368019,22.5,22.875,22.5,22.5,28000
8/25/1992,15.88142395,22.625,22.875,22.625,22.625,25100
8/26/1992,16.05690956,22.875,22.875,22.625,22.625,16500
8/27/1992,16.23238754,23.125,23.25,23,23,67800
8/28/1992,16.40787888,23.375,23.625,23.375,23.375,17100
8/31/1992,16.40787888,23.375,23.625,23.375,23.375,9100
9/1/1992,16.23238754,23.125,23.25,23,23.25,15200
9/2/1992,16.23238754,23.125,23.25,23,23.125,39400
9/3/1992,16.49562073,23.5,23.75,23.5,23.5,33500
9/4/1992,16.58336067,23.625,23.875,23.625,23.625,5200
9/8/1992,16.40787888,23.375,23.625,23.375,23.625,10700
9/9/1992,16.67111015,23.75,23.75,23.5,23.5,6400
9/10/1992,16.75884628,23.875,23.875,23.625,23.75,14900
9/11/1992,16.23238754,23.125,23.125,22.875,23.125,2300
9/14/1992,16.40787888,23.375,23.375,23.125,23.125,15400
9/15/1992,16.32013702,23.25,23.5,23.25,23.375,6500
9/16/1992,16.1446476,23,23.125,22.875,23.125,24800
9/17/1992,16.32013702,23.25,23.25,23.125,23.125,47400
9/18/1992,16.32013702,23.25,23.375,23.125,23.25,17200
9/21/1992,16.40787888,23.375,23.375,23.25,23.25,16300
9/22/1992,16.49562073,23.5,23.75,23.5,23.5,16100
9/23/1992,16.58336067,23.625,23.75,23.5,23.5,6300
9/24/1992,16.40787888,23.375,23.625,23.375,23.625,3100
9/25/1992,16.05690956,22.875,23.25,22.75,23.25,207200
9/28/1992,16.32013702,23.25,23.5,23.25,23.25,17700
9/29/1992,16.23238754,23.125,23.625,23,23.25,58600
9/30/1992,16.23238754,23.125,23.375,23,23.125,74500
10/1/1992,16.40787888,23.375,23.625,23.375,23.375,33900
10/2/1992,16.32013702,23.25,23.5,23.125,23.375,51400
10/5/1992,16.23238754,23.125,23.25,22.875,23.25,26600
10/6/1992,16.32013702,23.25,23.25,23,23.125,12900
10/7/1992,16.23238754,23.125,23.375,23.125,23.25,7800
10/8/1992,16.49562073,23.5,23.5,23.25,23.25,5100
10/9/1992,16.40787888,23.375,23.625,23.375,23.5,18500
10/12/1992,16.67111015,23.75,23.875,23.625,23.625,13900
10/13/1992,16.49562073,23.5,23.75,23.5,23.75,6100
10/14/1992,16.84659195,24,24,23.5,23.5,181500
10/15/1992,16.84659195,24,24,23.75,24,78700
10/16/1992,16.75884628,23.875,24,23.75,24,19500
10/19/1992,16.23238754,23.125,23.5,23.125,23.5,29600
10/20/1992,16.1446476,23,23.125,22.75,23.125,20600
10/21/1992,15.88142395,22.625,22.75,22.5,22.75,13800
10/22/1992,15.88142395,22.625,22.875,22.625,22.625,8000
10/23/1992,15.96916771,22.75,22.75,22.5,22.625,2900
10/26/1992,15.79368019,22.5,22.75,22.5,22.75,16500
10/27/1992,15.96916771,22.75,22.75,22.625,22.625,25500
10/28/1992,15.70593548,22.375,22.75,22.375,22.75,13000
10/29/1992,15.79368019,22.5,22.625,22.375,22.375,17300
10/30/1992,15.88142395,22.625,22.75,22.5,22.5,11400
11/2/1992,15.79368019,22.5,22.75,22.375,22.625,31100
11/3/1992,15.79368019,22.5,22.75,22.375,22.5,13400
11/4/1992,15.88142395,22.625,22.75,22.625,22.625,14500
11/5/1992,15.61819267,22.25,22.5,22.25,22.5,9700
11/6/1992,15.35496807,21.875,22.375,21.875,22.25,26700
11/9/1992,15.09173965,21.5,21.875,21.5,21.875,79200
11/10/1992,15.35496807,21.875,21.875,21.625,21.625,11000
11/11/1992,15.53044701,22.125,22.125,21.875,21.875,22400
11/12/1992,15.44270992,22,22.25,21.875,22.125,13900
11/13/1992,15.35496807,21.875,22,21.875,22,9700
11/16/1992,15.17948246,21.625,21.875,21.625,21.875,6100
11/17/1992,15.17948246,21.625,21.875,21.625,21.625,8100
11/18/1992,15.61819267,22.25,22.375,22.125,22.125,8200
11/19/1992,15.79368019,22.5,22.625,22.5,22.5,7400
11/20/1992,15.88142395,22.625,22.875,22.625,22.625,3100
11/23/1992,15.96916771,22.75,22.75,22.625,22.625,14200
11/24/1992,15.88142395,22.625,22.875,22.625,22.75,4700
11/25/1992,15.96916771,22.75,23,22.75,22.75,9100
11/27/1992,15.88142395,22.625,22.75,22.625,22.75,5500
11/30/1992,15.96916771,22.75,22.875,22.625,22.625,18700
12/1/1992,15.88142395,22.625,22.875,22.625,22.75,15300
12/2/1992,16.1446476,23,23,22.75,22.75,145800
12/3/1992,16.1446476,23,23,22.75,23,12400
12/4/1992,15.96916771,22.75,23,22.75,23,9900
12/7/1992,16.32013702,23.25,23.25,22.875,22.875,20200
12/8/1992,16.40787888,23.375,23.5,23.25,23.25,16800
12/9/1992,16.49562073,23.5,23.5,23.25,23.375,7600
12/10/1992,16.32013702,23.25,23.5,23.25,23.5,15100
12/11/1992,16.40787888,23.375,23.375,23.125,23.25,4900
12/14/1992,16.23238754,23.125,23.25,23.125,23.25,23900
12/15/1992,16.1446476,23,23.25,23,23.125,14600
12/16/1992,16.23238754,23.125,23.375,23.125,23.125,10900
12/17/1992,16.58336067,23.625,23.875,23.625,23.625,12900
12/18/1992,16.67111015,23.75,23.875,23.75,23.75,14400
12/21/1992,16.93433571,24.125,24.25,23.875,23.875,49100
12/22/1992,17.28530121,24.625,24.625,24.375,24.375,47000
12/23/1992,17.19290161,24.375,24.625,24.375,24.625,15900
12/24/1992,17.28107452,24.5,24.625,24.375,24.375,3000
12/28/1992,16.84022903,23.875,24,23.625,24,10000
12/29/1992,16.57572746,23.5,23.75,23.5,23.75,10300
12/30/1992,16.57572746,23.5,23.75,23.5,23.5,17500
12/31/1992,16.57572746,23.5,23.75,23.5,23.5,6500
1/4/1993,16.48754883,23.375,23.625,23.375,23.5,2300
1/5/1993,16.31121063,23.125,23.25,23.125,23.25,3900
1/6/1993,16.22304535,23,23.25,23,23.125,32500
1/7/1993,16.31121063,23.125,23.375,23.125,23.125,125700
1/8/1993,16.04671288,22.75,23,22.75,23,16400
1/11/1993,16.04671288,22.75,23,22.75,22.75,2600
1/12/1993,16.22304535,23,23,22.75,22.75,4200
1/13/1993,15.60586452,22.125,22.5,22,22.5,26000
1/14/1993,15.78220367,22.375,22.5,22.25,22.25,11800
1/15/1993,15.69403553,22.25,22.5,22.25,22.375,8500
1/18/1993,15.87037277,22.5,22.625,22.375,22.375,3900
1/19/1993,15.95854187,22.625,22.75,22.5,22.5,10700
1/20/1993,15.95854187,22.625,22.625,22.375,22.625,10100
1/21/1993,15.78220367,22.375,22.5,22.25,22.5,8500
1/22/1993,15.60586452,22.125,22.25,22,22.25,16300
1/25/1993,15.51769543,22,22,21.75,22,7000
1/26/1993,15.25319386,21.625,22,21.625,22,13600
1/27/1993,15.34135818,21.75,22,21.75,21.75,10700
1/28/1993,15.69403553,22.25,22.5,22.25,22.25,16700
1/29/1993,15.87037277,22.5,22.625,22.5,22.5,10700
2/1/1993,15.78220367,22.375,22.5,22.125,22.5,27700
2/2/1993,15.60586452,22.125,22.375,22.125,22.375,3800
2/3/1993,16.22304535,23,23.125,22.75,22.75,62800
2/4/1993,16.13487625,22.875,23,22.75,23,47000
2/5/1993,16.22304535,23,23.125,22.75,22.875,30400
2/8/1993,16.31121063,23.125,23.25,22.875,23,40900
2/9/1993,16.57572746,23.5,23.5,23.25,23.25,12300
2/10/1993,16.48754883,23.375,23.625,23.375,23.5,12300
2/11/1993,16.66388893,23.625,23.875,23.5,23.5,39800
2/12/1993,16.39938545,23.25,23.375,23.125,23.375,96800
2/16/1993,15.69403553,22.25,22.75,22.25,22.75,30100
2/17/1993,16.22304535,23,23,22.375,22.375,332100
2/18/1993,15.95854187,22.625,22.875,22.625,22.875,221500
2/19/1993,16.31121063,23.125,23.125,22.875,22.875,11100
2/22/1993,16.13487625,22.875,23.125,22.875,23.125,13800
2/23/1993,15.95854187,22.625,22.875,22.625,22.875,45500
2/24/1993,15.87037277,22.5,22.625,22.5,22.625,22800
2/25/1993,15.87037277,22.5,22.75,22.5,22.5,22100
2/26/1993,16.13487625,22.875,22.875,22.75,22.75,9200
3/1/1993,16.22304535,23,23,22.75,22.875,12300
3/2/1993,16.22304535,23,23,22.875,23,17100
3/3/1993,16.13487625,22.875,23,22.75,23,7600
3/4/1993,15.95854187,22.625,22.875,22.625,22.875,4200
3/5/1993,15.78220367,22.375,22.625,22.375,22.625,12400
3/8/1993,16.22304535,23,23.125,23,23,16800
3/9/1993,16.04671288,22.75,23.125,22.75,23,12500
3/10/1993,16.39938545,23.25,23.25,23.125,23.125,52500
3/11/1993,16.57572746,23.5,23.625,23.375,23.375,20600
3/12/1993,16.31121063,23.125,23.375,23.125,23.375,6000
3/15/1993,16.22304535,23,23.25,23,23.125,3300
3/16/1993,16.39938545,23.25,23.375,23.125,23.125,8300
3/17/1993,16.84022903,23.875,24.125,23.875,23.875,58400
3/18/1993,17.54557991,24.875,25.125,24.375,24.375,59000
3/19/1993,17.54557991,24.875,24.875,24.625,24.875,35900
3/22/1993,17.36924171,24.625,24.875,24.625,24.875,24500
3/23/1993,17.45741463,24.75,24.875,24.625,24.625,27300
3/24/1993,17.45741463,24.75,24.875,24.625,24.75,10800
3/25/1993,17.45741463,24.75,25,24.75,24.75,6000
3/26/1993,17.63375282,25,25.25,24.875,24.875,19300
3/29/1993,18.25092697,25.875,26.125,25.875,25.875,20600
3/30/1993,18.3391037,26,26.125,25.875,25.875,26200
3/31/1993,18.60360909,26.375,26.375,26,26,104500
4/1/1993,18.95627785,26.875,27,26.75,26.75,8300
4/2/1993,18.95627785,26.875,26.875,26.5,26.875,83700
4/5/1993,19.13262177,27.125,27.375,27.125,27.125,11500
4/6/1993,19.22078514,27.25,27.375,27.25,27.25,25000
4/7/1993,20.80782127,29.5,29.75,29.125,29.125,114500
4/8/1993,21.33683586,30.25,30.375,30,30,35100
4/12/1993,21.07232857,29.875,30.125,29.875,30.125,67900
4/13/1993,21.60134125,30.625,30.75,30.5,30.5,37800
4/14/1993,21.16049576,30,30.375,30,30.125,64200
4/15/1993,21.16049576,30,30.25,30,30,30100
4/16/1993,21.07232857,29.875,30,29.875,29.875,36100
4/19/1993,21.24866295,30.125,30.375,29.625,30.125,34000
4/20/1993,20.89599419,29.625,30.125,29.625,29.875,125400
4/21/1993,20.80782127,29.5,29.625,29.5,29.5,27900
4/22/1993,20.71965408,29.375,29.625,29.375,29.375,27000
4/23/1993,20.71965408,29.375,29.625,29.375,29.375,9700
4/26/1993,20.89599419,29.625,29.625,29.375,29.375,31600
4/27/1993,21.24866295,30.125,30.375,30.125,30.25,46900
4/28/1993,21.60134125,30.625,30.875,30.625,30.625,19000
4/29/1993,21.60134125,30.625,30.875,30.625,30.625,11900
4/30/1993,22.3066864,31.625,31.625,31.375,31.375,32300
5/3/1993,22.3066864,31.625,31.625,31.5,31.5,13600
5/4/1993,22.3066864,31.625,31.75,31.5,31.5,40500
5/5/1993,22.3066864,31.625,31.75,31.625,31.625,9600
5/6/1993,22.13035202,31.375,31.625,31.375,31.375,8200
5/7/1993,22.13035202,31.375,31.625,31.375,31.5,19100
5/10/1993,21.95402145,31.125,31.375,31.125,31.125,7500
5/11/1993,21.68950844,30.75,31,30.75,31,44400
5/12/1993,21.24866295,30.125,30.375,30.125,30.375,13300
5/13/1993,21.68950844,30.75,30.875,30.125,30.75,13000
5/14/1993,21.42499924,30.375,30.625,30.375,30.625,4300
5/17/1993,21.51317406,30.5,30.625,30.375,30.375,18100
5/18/1993,21.07232857,29.875,30,29.75,30,9100
5/19/1993,21.16049576,30,30.25,30,30.125,21300
5/20/1993,21.51317406,30.5,30.625,30.5,30.5,12700
5/21/1993,21.68950844,30.75,31,30.75,30.75,8000
5/24/1993,21.77767944,30.875,30.875,30.875,30.875,6200
5/25/1993,21.95402145,31.125,31.375,31,31,20600
5/26/1993,22.48303223,31.875,31.875,31.5,31.5,12100
5/27/1993,21.86585045,31,31.125,31,31,9100
5/28/1993,21.51317406,30.5,30.875,30.5,30.625,5200
6/1/1993,21.42499924,30.375,30.625,30.375,30.375,3700
6/2/1993,21.42499924,30.375,30.625,30.375,30.375,76300
6/3/1993,22.3066864,31.625,31.75,31.375,31.375,53500
6/4/1993,22.21852493,31.5,31.5,31.375,31.375,22300
6/7/1993,22.13035202,31.375,31.5,31.375,31.375,4100
6/8/1993,21.86585045,31,31,30.875,31,5800
6/9/1993,21.86585045,31,31,30.875,30.875,1800
6/10/1993,21.86585045,31,31.125,31,31,5200
6/11/1993,21.95402145,31.125,31.25,31.125,31.125,7900
6/14/1993,22.04218483,31.25,31.25,31,31,15000
6/15/1993,20.98415756,29.75,30,29.5,30,118100
6/16/1993,20.89599419,29.625,29.875,29.625,29.75,24100
6/17/1993,20.98415756,29.75,29.75,29.5,29.75,107200
6/18/1993,20.19064331,28.625,28.75,28.375,28.625,50700
6/21/1993,19.13262177,27.125,27.375,27.125,27.375,18800
6/22/1993,19.57345963,27.75,27.875,27.625,27.875,29800
6/23/1993,19.76776886,27.875,27.875,27.625,27.625,10400
6/24/1993,19.94505692,28.125,28.125,27.875,27.875,800
6/25/1993,20.29964256,28.625,28.75,28.5,28.5,7900
6/28/1993,20.7428627,29.25,29.375,29.25,29.25,4100
6/29/1993,20.12234306,28.375,28.5,28.375,28.5,23600
6/30/1993,20.38828087,28.75,28.875,28.625,28.625,7200
7/1/1993,20.83150291,29.375,29.375,29.125,29.25,14400
7/2/1993,20.12234306,28.375,28.75,28.375,28.625,15300
7/6/1993,20.29964256,28.625,28.75,28.5,28.5,16200
7/7/1993,20.12234306,28.375,28.625,28.25,28.25,3700
7/8/1993,20.03370094,28.25,28.25,28.25,28.25,5800
7/9/1993,20.12234306,28.375,28.375,28.25,28.375,3500
7/12/1993,20.29964256,28.625,28.875,28.625,28.625,4200
7/13/1993,20.7428627,29.25,29.375,29.25,29.25,40400
7/14/1993,20.83150291,29.375,29.375,29.25,29.25,2000
7/15/1993,20.92014694,29.5,29.5,29.5,29.5,8400
7/16/1993,21.18608665,29.875,30,29.875,30,11800
7/19/1993,21.0087986,29.625,29.875,29.625,29.75,13800
7/20/1993,20.92014694,29.5,29.75,29.5,29.5,1800
7/21/1993,21.09743881,29.75,29.75,29.625,29.625,3100
7/22/1993,21.45202065,30.25,30.25,29.875,30.125,5100
7/23/1993,21.3633709,30.125,30.125,30,30,4900
7/26/1993,21.27473068,30,30.125,30,30,4500
7/27/1993,21.45202065,30.25,30.5,30.25,30.25,3600
7/28/1993,21.71795273,30.625,31,30.625,30.625,3600
7/29/1993,21.8952446,30.875,31.125,30.875,30.875,3300
7/30/1993,22.16117859,31.25,31.25,31,31,3600
8/2/1993,22.16117859,31.25,31.25,31,31,19500
8/3/1993,22.16117859,31.25,31.25,31,31.25,4300
8/4/1993,22.51575089,31.75,31.75,31.5,31.5,5100
8/5/1993,22.42710495,31.625,31.875,31.625,31.625,7800
8/6/1993,22.42710495,31.625,31.625,31.625,31.625,1800
8/9/1993,22.33846855,31.5,31.75,31.5,31.5,4800
8/10/1993,22.42710495,31.625,31.625,31.5,31.5,7600
8/11/1993,22.69304657,32,32,31.625,31.625,20700
8/12/1993,22.16117859,31.25,31.375,31.125,31.375,1400
8/13/1993,22.24982071,31.375,31.5,31.375,31.5,11600
8/16/1993,22.95897865,32.375,32.625,32.375,32.375,13300
8/17/1993,22.87033844,32.25,32.25,32,32,9200
8/18/1993,22.69304657,32,32.25,32,32,34000
8/19/1993,21.71795273,30.625,32.25,30.625,32,69900
8/20/1993,21.98388672,31,31.125,31,31,54700
8/23/1993,22.33846855,31.5,31.625,31.5,31.5,42000
8/24/1993,22.16117859,31.25,31.375,31.25,31.25,15000
8/25/1993,22.24982071,31.375,31.375,31.25,31.25,13500
8/26/1993,22.24982071,31.375,31.5,31.25,31.25,10000
8/27/1993,22.33846855,31.5,31.75,31.5,31.625,109500
8/30/1993,22.42710495,31.625,31.875,31.625,31.625,20200
8/31/1993,22.69304657,32,32.125,32,32.125,22600
9/1/1993,22.51575089,31.75,32,31.75,31.875,22100
9/2/1993,22.51575089,31.75,31.75,31.625,31.625,8300
9/3/1993,22.7816925,32.125,32.25,32,32,11900
9/7/1993,23.0476265,32.5,32.5,32.25,32.5,85300
9/8/1993,22.69304657,32,32.25,32,32.125,74300
9/9/1993,22.7816925,32.125,32.375,32.125,32.25,17100
9/10/1993,22.87033844,32.25,32.375,32,32,21800
9/13/1993,22.7816925,32.125,32.125,32.125,32.125,2000
9/14/1993,22.87033844,32.25,32.25,32,32,16400
9/15/1993,22.69304657,32,32.25,32,32,7300
9/16/1993,22.51575089,31.75,31.75,31.75,31.75,5400
9/17/1993,22.60440254,31.875,32.125,31.875,32,2100
9/20/1993,22.51575089,31.75,32,31.75,31.875,4200
9/21/1993,21.98388672,31,31.25,30.875,31.125,14700
9/22/1993,21.80659676,30.75,30.75,30.75,30.75,6300
9/23/1993,21.80659676,30.75,31,30.75,30.75,4800
9/24/1993,22.51575089,31.75,31.75,31.5,31.5,20200
9/27/1993,22.16117859,31.25,31.375,31.25,31.25,1900
9/28/1993,22.51575089,31.75,31.875,31.625,31.75,39100
9/29/1993,22.60440254,31.875,31.875,31.75,31.75,3700
9/30/1993,22.95897865,32.375,32.625,32.375,32.5,23200
10/1/1993,22.69304657,32,32,31.875,32,3000
10/4/1993,22.7816925,32.125,32.25,32.125,32.125,5600
10/5/1993,23.31355667,32.875,33,32.875,32.875,6200
10/6/1993,23.57949448,33.25,33.25,33.25,33.25,18500
10/7/1993,23.66812897,33.375,33.5,33.375,33.375,23600
10/8/1993,23.66812897,33.375,33.5,33.375,33.5,7600
10/11/1993,23.57949448,33.25,33.5,33.25,33.375,8400
10/12/1993,23.57949448,33.25,33.5,33.25,33.25,3300
10/13/1993,23.49084854,33.125,33.375,33.125,33.375,2600
10/14/1993,23.31355667,32.875,33.125,32.875,33.125,3900
10/15/1993,23.66812897,33.375,33.375,33.125,33.125,10200
10/18/1993,23.57949448,33.25,33.25,33.125,33.25,2600
10/19/1993,23.57949448,33.25,33.5,33.25,33.25,25100
10/20/1993,23.66812897,33.375,33.5,33.375,33.375,3700
10/21/1993,23.66812897,33.375,33.625,33.375,33.5,11700
10/22/1993,24.20000458,34.125,34.125,34,34,3800
10/25/1993,24.46593857,34.5,34.5,34.375,34.375,4200
10/26/1993,24.20000458,34.125,34.375,34.125,34.125,1700
10/27/1993,24.02271652,33.875,34,33.875,34,4300
10/28/1993,24.02271652,33.875,33.875,33.625,33.625,35400
10/29/1993,24.37729454,34.375,34.375,34.375,34.375,600
11/1/1993,24.73187065,34.875,34.875,34.75,34.75,7400
11/2/1993,24.64322853,34.75,34.75,34.5,34.625,7300
11/3/1993,24.55457687,34.625,34.875,34.625,34.625,5100
11/4/1993,24.20000458,34.125,34.375,34.125,34.375,55700
11/5/1993,23.93407059,33.75,33.875,33.75,33.75,23600
11/8/1993,24.02271652,33.875,34,33.875,33.875,5700
11/9/1993,23.57949448,33.25,33.375,33.25,33.25,10700
11/10/1993,23.84542274,33.625,33.75,33.5,33.5,14300
11/11/1993,23.66812897,33.375,33.5,33.25,33.375,10100
11/12/1993,24.11136055,34,34,33.625,33.625,15500
11/15/1993,23.66812897,33.375,33.625,33.375,33.5,6000
11/16/1993,24.02271652,33.875,33.875,33.625,33.625,23500
11/17/1993,23.57949448,33.25,33.5,33.25,33.25,11500
11/18/1993,23.84542274,33.625,33.75,33.625,33.625,8800
11/19/1993,23.57949448,33.25,33.375,33.125,33.25,32800
11/22/1993,23.0476265,32.5,32.75,32.5,32.75,60300
11/23/1993,23.22491455,32.75,32.75,32.5,32.5,18000
11/24/1993,22.87033844,32.25,32.25,31.875,32.125,14800
11/26/1993,21.54066086,30.375,30.625,30.375,30.375,11300
11/29/1993,19.85641479,28,28.25,28,28,14300
11/30/1993,21.18608665,29.875,30.125,29.875,29.875,13600
12/1/1993,22.51575089,31.75,31.875,31.625,31.875,61800
12/2/1993,22.60440254,31.875,32,31.875,31.875,15000
12/3/1993,22.60440254,31.875,32,31.75,32,7700
12/6/1993,22.16117859,31.25,31.375,31.25,31.25,7200
12/7/1993,23.0476265,32.5,32.5,32.125,32.125,65900
12/8/1993,22.42710495,31.625,31.625,31.375,31.5,26900
12/9/1993,23.0476265,32.5,32.625,32.375,32.375,4400
12/10/1993,22.95897865,32.375,32.625,32.375,32.625,1700
12/13/1993,23.13626671,32.625,32.875,32.625,32.625,5700
12/14/1993,22.7816925,32.125,32.375,32.125,32.25,11200
12/15/1993,22.87033844,32.25,32.25,32,32.125,16400
12/16/1993,22.7816925,32.125,32.125,32,32.125,9500
12/17/1993,23.13626671,32.625,32.625,32.5,32.5,7800
12/20/1993,22.42710495,31.625,31.75,31.625,31.625,6000
12/21/1993,22.33846855,31.5,31.75,31.5,31.5,5700
12/22/1993,22.33846855,31.5,31.75,31.5,31.5,6700
12/23/1993,22.61338615,31.75,31.75,31.5,31.75,3300
12/27/1993,21.81212234,30.625,30.75,30.5,30.75,1000
12/28/1993,22.25727654,31.25,31.5,31.25,31.25,3500
12/29/1993,22.70241928,31.875,31.875,31.75,31.75,8700
12/30/1993,22.79145241,32,32,31.75,31.75,4700
12/31/1993,22.79145241,32,32,31.75,31.75,12200
1/3/1994,22.79145241,32,32,31.75,31.75,2500
1/4/1994,22.61338615,31.75,32,31.75,31.875,54600
1/5/1994,22.88047409,32.125,32.375,32,32,18600
